sorteo,modo,fecha,aciertos,premio_total,ganadores,premio_por_ganador
2473,baloto,01/02/2025,5,$0,0,$0
2473,baloto,01/02/2025,4+SB,$9.197.100,6,$1.532.850
2473,baloto,01/02/2025,4,$10.056.800,104,$96.70
2473,baloto,01/02/2025,3+SB,$8.712.000,264,$33.00
2473,baloto,01/02/2025,3,$28.451.500,3.695,$7.70
2473,baloto,01/02/2025,2+SB,$22.764.300,2.694,$8.45
2473,baloto,01/02/2025,0+SB,$131.054.400,22.992,$5.70
2472,baloto,29/01/2025,5+SB,$0,0,$0
2472,baloto,29/01/2025,5,$0,0,$0
2472,baloto,29/01/2025,4+SB,$7.196.800,2,$3.598.400
2472,baloto,29/01/2025,4,$7.870.900,31,$253.90
2472,baloto,29/01/2025,3+SB,$6.821.500,70,$97.45
2472,baloto,29/01/2025,3,$22.266.200,1.276,$17.45
2472,baloto,29/01/2025,2+SB,$17.799.550,1.123,$15.85
2472,baloto,29/01/2025,0+SB,$84.126.300,14.759,$5.70
2471,baloto,25/01/2025,5+SB,$0,0,$0
2471,baloto,25/01/2025,5,$39.197.450,1,$39.197.450
2471,baloto,25/01/2025,4+SB,$7.855.800,6,$1.309.300
2471,baloto,25/01/2025,4,$8.592.950,89,$96.55
2471,baloto,25/01/2025,3+SB,$7.446.600,189,$39.40
2471,baloto,25/01/2025,3,$24.258.000,3.11,$7.80
2471,baloto,25/01/2025,2+SB,$19.427.500,2.045,$9.50
2471,baloto,25/01/2025,0+SB,$104.264.400,18.292,$5.70
2470,baloto,22/01/2025,5+SB,$29.000.000.000,1,$29.000.000.000
2470,baloto,22/01/2025,5,$0,0,$0
2470,baloto,22/01/2025,4+SB,$9.457.300,2,$4.728.650
2470,baloto,22/01/2025,4,$10.344.300,58,$178.35
2470,baloto,22/01/2025,3+SB,$8.962.300,106,$84.55
2470,baloto,22/01/2025,3,$29.280.000,2.44,$12.00
2470,baloto,22/01/2025,2+SB,$23.347.800,1.526,$15.30
2470,baloto,22/01/2025,0+SB,$103.660.200,18.186,$5.70
2469,baloto,18/01/2025,5+SB,$0,0,$0
2469,baloto,18/01/2025,5,$0,0,$0
2469,baloto,18/01/2025,4+SB,$11.339.200,4,$2.834.800
2469,baloto,18/01/2025,4,$12.401.400,44,$281.85
2469,baloto,18/01/2025,3+SB,$10.746.000,135,$79.60
2469,baloto,18/01/2025,3,$35.106.150,2.481,$14.15
2469,baloto,18/01/2025,2+SB,$27.984.600,2.221,$12.60
2469,baloto,18/01/2025,0+SB,$147.248.100,25.833,$5.70
2468,baloto,15/01/2025,5+SB,$0,0,$0
2468,baloto,15/01/2025,5,$0,0,$0
2468,baloto,15/01/2025,4+SB,$9.652.800,3,$3.217.600
2468,baloto,15/01/2025,4,$10.557.950,37,$285.35
2468,baloto,15/01/2025,3+SB,$9.152.000,104,$88.00
2468,baloto,15/01/2025,3,$29.854.000,2.36,$12.65
2468,baloto,15/01/2025,2+SB,$23.846.400,1.472,$16.20
2468,baloto,15/01/2025,0+SB,$110.277.900,19.347,$5.70
2467,baloto,11/01/2025,5+SB,$0,0,$0
2467,baloto,11/01/2025,5,$0,0,$0
2467,baloto,11/01/2025,4+SB,$11.300.850,3,$3.766.950
2467,baloto,11/01/2025,4,$12.359.100,78,$158.45
2467,baloto,11/01/2025,3+SB,$10.711.500,193,$55.50
2467,baloto,11/01/2025,3,$34.896.000,2.908,$12.00
2467,baloto,11/01/2025,2+SB,$27.917.400,2.346,$11.90
2467,baloto,11/01/2025,0+SB,$150.468.600,26.398,$5.70
2466,baloto,08/01/2025,5+SB,$0,0,$0
2466,baloto,08/01/2025,5,$0,0,$0
2466,baloto,08/01/2025,4+SB,$9.196.600,7,$1.313.800
2466,baloto,08/01/2025,4,$10.060.200,69,$145.80
2466,baloto,08/01/2025,3+SB,$8.718.250,215,$40.55
2466,baloto,08/01/2025,3,$28.519.600,3.034,$9.40
2466,baloto,08/01/2025,2+SB,$22.707.000,2.523,$9.00
2466,baloto,08/01/2025,0+SB,$146.592.600,25.718,$5.70
2465,baloto,04/01/2025,5+SB,$0,0,$0
2465,baloto,04/01/2025,5,$0,0,$0
2465,baloto,04/01/2025,4+SB,$10.805.900,14,$771.85
2465,baloto,04/01/2025,4,$11.818.800,147,$80.40
2465,baloto,04/01/2025,3+SB,$10.238.800,358,$28.60
2465,baloto,04/01/2025,3,$33.476.300,4.682,$7.15
2465,baloto,04/01/2025,2+SB,$26.687.250,3.681,$7.25
2465,baloto,04/01/2025,0+SB,$165.488.100,29.033,$5.70
2464,baloto,01/01/2025,5+SB,$0,0,$0
2464,baloto,01/01/2025,5,$40.000.300,2,$20.000.150
2464,baloto,01/01/2025,4+SB,$8.016.750,5,$1.603.350
2464,baloto,01/01/2025,4,$8.768.500,95,$92.30
2464,baloto,01/01/2025,3+SB,$7.595.200,202,$37.60
2464,baloto,01/01/2025,3,$24.862.500,3.25,$7.65
2464,baloto,01/01/2025,2+SB,$19.768.350,1.967,$10.05
2464,baloto,01/01/2025,0+SB,$101.289.000,17.77,$5.70
2463,baloto,28/12/2024,5+SB,$0,0,$0
2463,baloto,28/12/2024,5,$64.447.200,1,$64.447.200
2463,baloto,28/12/2024,4+SB,$12.916.500,6,$2.152.750
2463,baloto,28/12/2024,4,$14.128.800,112,$126.15
2463,baloto,28/12/2024,3+SB,$12.243.000,265,$46.20
2463,baloto,28/12/2024,3,$40.025.200,4.258,$9.40
2463,baloto,28/12/2024,2+SB,$31.895.400,3.127,$10.20
2463,baloto,28/12/2024,0+SB,$166.770.600,29.258,$5.70
2462,baloto,25/12/2024,5+SB,$0,0,$0
2462,baloto,25/12/2024,5,$0,0,$0
2462,baloto,25/12/2024,4+SB,$7.435.950,3,$2.478.650
2462,baloto,25/12/2024,4,$8.131.500,78,$104.25
2462,baloto,25/12/2024,3+SB,$7.050.000,120,$58.75
2462,baloto,25/12/2024,3,$23.030.700,1.994,$11.55
2462,baloto,25/12/2024,2+SB,$18.381.600,1.702,$10.80
2462,baloto,25/12/2024,0+SB,$121.164.900,21.257,$5.70
2461,baloto,21/12/2024,5+SB,$0,0,$0
2461,baloto,21/12/2024,5,$0,0,$0
2461,baloto,21/12/2024,4+SB,$11.289.150,3,$3.763.050
2461,baloto,21/12/2024,4,$12.347.550,69,$178.95
2461,baloto,21/12/2024,3+SB,$10.697.800,178,$60.10
2461,baloto,21/12/2024,3,$34.918.200,3.063,$11.40
2461,baloto,21/12/2024,2+SB,$27.909.000,2.658,$10.50
2461,baloto,21/12/2024,0+SB,$168.053.100,29.483,$5.70
2460,baloto,18/12/2024,5+SB,$0,0,$0
2460,baloto,18/12/2024,5,$44.989.250,1,$44.989.250
2460,baloto,18/12/2024,4+SB,$9.016.600,2,$4.508.300
2460,baloto,18/12/2024,4,$9.862.050,33,$298.85
2460,baloto,18/12/2024,3+SB,$8.549.800,124,$68.95
2460,baloto,18/12/2024,3,$27.911.850,1.761,$15.85
2460,baloto,18/12/2024,2+SB,$22.272.000,1.92,$11.60
2460,baloto,18/12/2024,0+SB,$140.003.400,24.562,$5.70
2459,baloto,14/12/2024,5+SB,$0,0,$0
2459,baloto,14/12/2024,5,$0,0,$0
2459,baloto,14/12/2024,4+SB,$10.570.400,4,$2.642.600
2459,baloto,14/12/2024,4,$11.562.600,84,$137.65
2459,baloto,14/12/2024,3+SB,$10.017.000,270,$37.10
2459,baloto,14/12/2024,3,$32.680.800,3.204,$10.20
2459,baloto,14/12/2024,2+SB,$26.118.000,2.902,$9.00
2459,baloto,14/12/2024,0+SB,$163.749.600,28.728,$5.70
2458,baloto,11/12/2024,5+SB,$0,0,$0
2458,baloto,11/12/2024,5,$44.479.800,1,$44.479.800
2458,baloto,11/12/2024,4+SB,$8.914.500,7,$1.273.500
2458,baloto,11/12/2024,4,$9.748.350,83,$117.45
2458,baloto,11/12/2024,3+SB,$8.446.600,269,$31.40
2458,baloto,11/12/2024,3,$27.519.600,3.621,$7.60
2458,baloto,11/12/2024,2+SB,$22.097.100,3.027,$7.30
2458,baloto,11/12/2024,0+SB,$130.267.800,22.854,$5.70
2457,baloto,07/12/2024,5+SB,$0,0,$0
2457,baloto,07/12/2024,5,$0,0,$0
2457,baloto,07/12/2024,4+SB,$11.070.750,5,$2.214.150
2457,baloto,07/12/2024,4,$12.109.750,59,$205.25
2457,baloto,07/12/2024,3+SB,$10.494.000,132,$79.50
2457,baloto,07/12/2024,3,$34.258.400,2.519,$13.60
2457,baloto,07/12/2024,2+SB,$27.363.600,2.073,$13.20
2457,baloto,07/12/2024,0+SB,$140.881.200,24.716,$5.70
2456,baloto,04/12/2024,5+SB,$0,0,$0
2456,baloto,04/12/2024,5,$42.313.150,1,$42.313.150
2456,baloto,04/12/2024,4+SB,$8.480.300,2,$4.240.150
2456,baloto,04/12/2024,4,$9.276.000,30,$309.20
2456,baloto,04/12/2024,3+SB,$8.037.000,114,$70.50
2456,baloto,04/12/2024,3,$26.262.500,1.91,$13.75
2456,baloto,04/12/2024,2+SB,$20.972.800,1.808,$11.60
2456,baloto,04/12/2024,0+SB,$116.992.500,20.525,$5.70
2455,baloto,30/11/2024,5+SB,$0,0,$0
2455,baloto,30/11/2024,5,$48.982.650,1,$48.982.650
2455,baloto,30/11/2024,4+SB,$9.817.200,9,$1.090.800
2455,baloto,30/11/2024,4,$10.736.100,79,$135.90
2455,baloto,30/11/2024,3+SB,$9.302.400,272,$34.20
2455,baloto,30/11/2024,3,$30.360.000,3.795,$8.00
2455,baloto,30/11/2024,2+SB,$24.320.800,2.828,$8.60
2455,baloto,30/11/2024,0+SB,$147.641.400,25.902,$5.70
2454,baloto,27/11/2024,5+SB,$0,0,$0
2454,baloto,27/11/2024,5,$39.491.550,3,$13.163.850
2454,baloto,27/11/2024,4+SB,$7.914.900,7,$1.130.700
2454,baloto,27/11/2024,4,$8.657.550,99,$87.45
2454,baloto,27/11/2024,3+SB,$7.499.750,229,$32.75
2454,baloto,27/11/2024,3,$24.554.400,3.148,$7.80
2454,baloto,27/11/2024,2+SB,$19.513.300,2.351,$8.30
2454,baloto,27/11/2024,0+SB,$114.136.800,20.024,$5.70
2453,baloto,23/11/2024,5+SB,$0,0,$0
2453,baloto,23/11/2024,5,$46.264.000,1,$46.264.000
2453,baloto,23/11/2024,4+SB,$9.272.400,12,$772.70
2453,baloto,23/11/2024,4,$10.141.550,89,$113.95
2453,baloto,23/11/2024,3+SB,$8.784.100,233,$37.70
2453,baloto,23/11/2024,3,$28.752.500,3.286,$8.75
2453,baloto,23/11/2024,2+SB,$22.906.300,2.918,$7.85
2453,baloto,23/11/2024,0+SB,$143.258.100,25.133,$5.70
2452,baloto,20/11/2024,5+SB,$0,0,$0
2452,baloto,20/11/2024,5,$0,0,$0
2452,baloto,20/11/2024,4+SB,$7.307.500,5,$1.461.500
2452,baloto,20/11/2024,4,$7.991.050,71,$112.55
2452,baloto,20/11/2024,3+SB,$6.929.600,142,$48.80
2452,baloto,20/11/2024,3,$22.655.600,2.168,$10.45
2452,baloto,20/11/2024,2+SB,$18.066.200,1.754,$10.30
2452,baloto,20/11/2024,0+SB,$107.593.200,18.876,$5.70
2451,baloto,16/11/2024,5+SB,$0,0,$0
2451,baloto,16/11/2024,5,$0,0,$0
2451,baloto,16/11/2024,4+SB,$8.850.400,1,$8.850.400
2451,baloto,16/11/2024,4,$9.678.600,76,$127.35
2451,baloto,16/11/2024,3+SB,$8.387.500,122,$68.75
2451,baloto,16/11/2024,3,$27.432.750,2.315,$11.85
2451,baloto,16/11/2024,2+SB,$21.897.000,1.622,$13.50
2451,baloto,16/11/2024,0+SB,$98.701.200,17.316,$5.70
2450,baloto,13/11/2024,5+SB,$0,0,$0
2450,baloto,13/11/2024,5,$0,0,$0
2450,baloto,13/11/2024,4+SB,$7.161.000,6,$1.193.500
2450,baloto,13/11/2024,4,$7.830.900,63,$124.30
2450,baloto,13/11/2024,3+SB,$6.790.000,194,$35.00
2450,baloto,13/11/2024,3,$22.172.000,2.41,$9.20
2450,baloto,13/11/2024,2+SB,$17.644.000,2.005,$8.80
2450,baloto,13/11/2024,0+SB,$104.287.200,18.296,$5.70
2449,baloto,09/11/2024,5+SB,$0,0,$0
2449,baloto,09/11/2024,5,$0,0,$0
2449,baloto,09/11/2024,4+SB,$8.567.000,10,$856.70
2449,baloto,09/11/2024,4,$9.370.400,68,$137.80
2449,baloto,09/11/2024,3+SB,$8.117.600,146,$55.60
2449,baloto,09/11/2024,3,$26.552.400,3.052,$8.70
2449,baloto,09/11/2024,2+SB,$21.172.200,1.988,$10.65
2449,baloto,09/11/2024,0+SB,$103.152.900,18.097,$5.70
2448,baloto,06/11/2024,5+SB,$0,0,$0
2448,baloto,06/11/2024,5,$0,0,$0
2448,baloto,06/11/2024,4+SB,$0,0,$0
2448,baloto,06/11/2024,4,$7.383.750,33,$223.75
2448,baloto,06/11/2024,3+SB,$6.397.400,116,$55.15
2448,baloto,06/11/2024,3,$20.892.750,1.565,$13.35
2448,baloto,06/11/2024,2+SB,$16.717.750,1.631,$10.25
2448,baloto,06/11/2024,0+SB,$98.045.700,17.201,$5.70
2447,baloto,02/11/2024,5+SB,$0,0,$0
2447,baloto,02/11/2024,5,$43.770.700,1,$43.770.700
2447,baloto,02/11/2024,4+SB,$8.772.400,7,$1.253.200
2447,baloto,02/11/2024,4,$9.592.800,84,$114.20
2447,baloto,02/11/2024,3+SB,$8.319.000,141,$59.00
2447,baloto,02/11/2024,3,$27.132.000,2.38,$11.40
2447,baloto,02/11/2024,2+SB,$21.633.150,1.873,$11.55
2447,baloto,02/11/2024,0+SB,$118.041.300,20.709,$5.70
2446,baloto,30/10/2024,5+SB,$0,0,$0
2446,baloto,30/10/2024,5,$33.908.850,1,$33.908.850
2446,baloto,30/10/2024,4+SB,$6.795.950,1,$6.795.950
2446,baloto,30/10/2024,4,$7.432.500,50,$148.65
2446,baloto,30/10/2024,3+SB,$6.443.500,98,$65.75
2446,baloto,30/10/2024,3,$20.983.800,1.706,$12.30
2446,baloto,30/10/2024,2+SB,$16.780.950,1.257,$13.35
2446,baloto,30/10/2024,0+SB,$86.275.200,15.136,$5.70
2445,baloto,26/10/2024,5+SB,$0,0,$0
2445,baloto,26/10/2024,5,$0,0,$0
2445,baloto,26/10/2024,4+SB,$7.988.450,1,$7.988.450
2445,baloto,26/10/2024,4,$8.737.050,53,$164.85
2445,baloto,26/10/2024,3+SB,$7.572.750,115,$65.85
2445,baloto,26/10/2024,3,$24.662.000,2.36,$10.45
2445,baloto,26/10/2024,2+SB,$19.704.250,1.465,$13.45
2445,baloto,26/10/2024,0+SB,$97.726.500,17.145,$5.70
2444,baloto,23/10/2024,5+SB,$0,0,$0
2444,baloto,23/10/2024,5,$0,0,$0
2444,baloto,23/10/2024,4+SB,$6.596.400,3,$2.198.800
2444,baloto,23/10/2024,4,$7.215.250,35,$206.15
2444,baloto,23/10/2024,3+SB,$6.254.550,123,$50.85
2444,baloto,23/10/2024,3,$20.409.200,1.379,$14.80
2444,baloto,23/10/2024,2+SB,$16.332.650,1.439,$11.35
2444,baloto,23/10/2024,0+SB,$98.325.000,17.25,$5.70
2443,baloto,19/10/2024,5+SB,$0,0,$0
2443,baloto,19/10/2024,5,$0,0,$0
2443,baloto,19/10/2024,4+SB,$7.924.200,3,$2.641.400
2443,baloto,19/10/2024,4,$8.667.750,35,$247.65
2443,baloto,19/10/2024,3+SB,$7.512.750,105,$71.55
2443,baloto,19/10/2024,3,$24.506.500,2.131,$11.50
2443,baloto,19/10/2024,2+SB,$19.578.600,1.341,$14.60
2443,baloto,19/10/2024,0+SB,$86.258.100,15.133,$5.70
2442,baloto,16/10/2024,5+SB,$0,0,$0
2442,baloto,16/10/2024,5,$0,0,$0
2442,baloto,16/10/2024,4+SB,$6.420.600,6,$1.070.100
2442,baloto,16/10/2024,4,$7.022.400,77,$91.20
2442,baloto,16/10/2024,3+SB,$6.085.800,147,$41.40
2442,baloto,16/10/2024,3,$19.889.700,2.382,$8.35
2442,baloto,16/10/2024,2+SB,$15.891.800,1.756,$9.05
2442,baloto,16/10/2024,0+SB,$86.731.200,15.216,$5.70
2441,baloto,12/10/2024,5+SB,$0,0,$0
2441,baloto,12/10/2024,5,$0,0,$0
2441,baloto,12/10/2024,4+SB,$7.808.700,3,$2.602.900
2441,baloto,12/10/2024,4,$8.540.400,24,$355.85
2441,baloto,12/10/2024,3+SB,$7.401.400,92,$80.45
2441,baloto,12/10/2024,3,$24.167.500,1.381,$17.50
2441,baloto,12/10/2024,2+SB,$19.312.000,1.36,$14.20
2441,baloto,12/10/2024,0+SB,$98.718.300,17.319,$5.70
2440,baloto,09/10/2024,5+SB,$0,0,$0
2440,baloto,09/10/2024,5,$0,0,$0
2440,baloto,09/10/2024,4+SB,$6.612.450,1,$6.612.450
2440,baloto,09/10/2024,4,$7.232.000,32,$226.00
2440,baloto,09/10/2024,3+SB,$6.268.350,87,$72.05
2440,baloto,09/10/2024,3,$20.435.000,1.22,$16.75
2440,baloto,09/10/2024,2+SB,$16.340.100,1.302,$12.55
2440,baloto,09/10/2024,0+SB,$110.369.100,19.363,$5.70
2439,baloto,05/10/2024,5+SB,$0,0,$0
2439,baloto,05/10/2024,5,$0,0,$0
2439,baloto,05/10/2024,4+SB,$8.124.750,3,$2.708.250
2439,baloto,05/10/2024,4,$8.887.500,45,$197.50
2439,baloto,05/10/2024,3+SB,$7.699.500,145,$53.10
2439,baloto,05/10/2024,3,$25.112.000,2.336,$10.75
2439,baloto,05/10/2024,2+SB,$20.085.450,1.739,$11.55
2439,baloto,05/10/2024,0+SB,$119.819.700,21.021,$5.70
2438,baloto,02/10/2024,5+SB,$0,0,$0
2438,baloto,02/10/2024,5,$0,0,$0
2438,baloto,02/10/2024,4+SB,$6.908.200,4,$1.727.050
2438,baloto,02/10/2024,4,$7.554.250,67,$112.75
2438,baloto,02/10/2024,3+SB,$6.550.800,159,$41.20
2438,baloto,02/10/2024,3,$21.410.200,2.611,$8.20
2438,baloto,02/10/2024,2+SB,$17.108.550,1.653,$10.35
2438,baloto,02/10/2024,0+SB,$82.878.000,14.54,$5.70
2437,baloto,28/09/2024,5+SB,$0,0,$0
2437,baloto,28/09/2024,5,$0,0,$0
2437,baloto,28/09/2024,4+SB,$7.655.400,4,$1.913.850
2437,baloto,28/09/2024,4,$8.373.750,33,$253.75
2437,baloto,28/09/2024,3+SB,$7.257.600,128,$56.70
2437,baloto,28/09/2024,3,$23.643.000,1.665,$14.20
2437,baloto,28/09/2024,2+SB,$18.873.600,1.966,$9.60
2437,baloto,28/09/2024,0+SB,$131.020.200,22.986,$5.70
2436,baloto,25/09/2024,5+SB,$0,0,$0
2436,baloto,25/09/2024,5,$0,0,$0
2436,baloto,25/09/2024,4+SB,$6.269.500,2,$3.134.750
2436,baloto,25/09/2024,4,$6.857.200,28,$244.90
2436,baloto,25/09/2024,3+SB,$5.943.000,70,$84.90
2436,baloto,25/09/2024,3,$19.374.300,1.254,$15.45
2436,baloto,25/09/2024,2+SB,$15.480.900,1.503,$10.30
2436,baloto,25/09/2024,0+SB,$80.757.600,14.168,$5.70
2435,baloto,21/09/2024,5+SB,$0,0,$0
2435,baloto,21/09/2024,5,$0,0,$0
2435,baloto,21/09/2024,4+SB,$7.426.800,1,$7.426.800
2435,baloto,21/09/2024,4,$8.122.950,27,$300.85
2435,baloto,21/09/2024,3+SB,$7.038.900,81,$86.90
2435,baloto,21/09/2024,3,$22.984.500,1.194,$19.25
2435,baloto,21/09/2024,2+SB,$18.321.900,1.167,$15.70
2435,baloto,21/09/2024,0+SB,$100.359.900,17.607,$5.70
2434,baloto,18/09/2024,5+SB,$0,0,$0
2434,baloto,18/09/2024,5,$31.140.100,1,$31.140.100
2434,baloto,18/09/2024,4+SB,$6.241.050,3,$2.080.350
2434,baloto,18/09/2024,4,$6.826.500,74,$92.25
2434,baloto,18/09/2024,3+SB,$5.916.000,170,$34.80
2434,baloto,18/09/2024,3,$19.365.950,2.467,$7.85
2434,baloto,18/09/2024,2+SB,$15.464.400,1.841,$8.40
2434,baloto,18/09/2024,0+SB,$94.032.900,16.497,$5.70
2433,baloto,14/09/2024,5+SB,$0,0,$0
2433,baloto,14/09/2024,5,$0,0,$0
2433,baloto,14/09/2024,4+SB,$0,0,$0
2433,baloto,14/09/2024,4,$8.403.150,7,$1.200.450
2433,baloto,14/09/2024,3+SB,$7.282.800,36,$202.30
2433,baloto,14/09/2024,3,$23.772.000,560,$42.45
2433,baloto,14/09/2024,2+SB,$18.988.200,959,$19.80
2433,baloto,14/09/2024,0+SB,$128.398.200,22.526,$5.70
2432,baloto,11/09/2024,5+SB,$0,0,$0
2432,baloto,11/09/2024,5,$0,0,$0
2432,baloto,11/09/2024,4+SB,$6.154.800,8,$769.35
2432,baloto,11/09/2024,4,$6.730.600,73,$92.20
2432,baloto,11/09/2024,3+SB,$5.837.250,129,$45.25
2432,baloto,11/09/2024,3,$19.008.450,2.391,$7.95
2432,baloto,11/09/2024,2+SB,$15.209.600,1.552,$9.80
2432,baloto,11/09/2024,0+SB,$73.279.200,12.856,$5.70
2431,baloto,07/09/2024,5+SB,$0,0,$0
2431,baloto,07/09/2024,5,$0,0,$0
2431,baloto,07/09/2024,4+SB,$7.493.500,7,$1.070.500
2431,baloto,07/09/2024,4,$8.195.250,105,$78.05
2431,baloto,07/09/2024,3+SB,$7.105.850,167,$42.55
2431,baloto,07/09/2024,3,$23.180.000,3.05,$7.60
2431,baloto,07/09/2024,2+SB,$18.563.000,1.954,$9.50
2431,baloto,07/09/2024,0+SB,$95.298.300,16.719,$5.70
2430,baloto,04/09/2024,5+SB,$0,0,$0
2430,baloto,04/09/2024,5,$0,0,$0
2430,baloto,04/09/2024,4+SB,$6.243.750,5,$1.248.750
2430,baloto,04/09/2024,4,$6.828.800,44,$155.20
2430,baloto,04/09/2024,3+SB,$5.916.000,174,$34.00
2430,baloto,04/09/2024,3,$19.350.000,1.8,$10.75
2430,baloto,04/09/2024,2+SB,$15.405.600,1.572,$9.80
2430,baloto,04/09/2024,0+SB,$95.469.300,16.749,$5.70
2429,baloto,31/08/2024,5+SB,$0,0,$0
2429,baloto,31/08/2024,5,$0,0,$0
2429,baloto,31/08/2024,4+SB,$7.629.200,4,$1.907.300
2429,baloto,31/08/2024,4,$8.344.700,49,$170.30
2429,baloto,31/08/2024,3+SB,$7.232.600,86,$84.10
2429,baloto,31/08/2024,3,$23.616.000,1.845,$12.80
2429,baloto,31/08/2024,2+SB,$18.855.700,1.201,$15.70
2429,baloto,31/08/2024,0+SB,$86.446.200,15.166,$5.70
2428,baloto,28/08/2024,5+SB,$0,0,$0
2428,baloto,28/08/2024,5,$0,0,$0
2428,baloto,28/08/2024,4+SB,$6.141.900,3,$2.047.300
2428,baloto,28/08/2024,4,$6.717.750,65,$103.35
2428,baloto,28/08/2024,3+SB,$5.819.400,159,$36.60
2428,baloto,28/08/2024,3,$18.966.200,2.563,$7.40
2428,baloto,28/08/2024,2+SB,$15.196.800,1.583,$9.60
2428,baloto,28/08/2024,0+SB,$73.929.000,12.97,$5.70
2427,baloto,24/08/2024,5+SB,$0,0,$0
2427,baloto,24/08/2024,5,$34.950.400,1,$34.950.400
2427,baloto,24/08/2024,4+SB,$7.004.700,3,$2.334.900
2427,baloto,24/08/2024,4,$7.660.850,41,$186.85
2427,baloto,24/08/2024,3+SB,$6.637.900,82,$80.95
2427,baloto,24/08/2024,3,$21.660.000,1.425,$15.20
2427,baloto,24/08/2024,2+SB,$17.285.400,1.164,$14.85
2427,baloto,24/08/2024,0+SB,$88.817.400,15.582,$5.70
2426,baloto,21/08/2024,5+SB,$0,0,$0
2426,baloto,21/08/2024,5,$0,0,$0
2426,baloto,21/08/2024,4+SB,$5.302.200,2,$2.651.100
2426,baloto,21/08/2024,4,$5.799.800,47,$123.40
2426,baloto,21/08/2024,3+SB,$5.024.250,99,$50.75
2426,baloto,21/08/2024,3,$16.400.000,1.6,$10.25
2426,baloto,21/08/2024,2+SB,$13.113.450,1.267,$10.35
2426,baloto,21/08/2024,0+SB,$69.186.600,12.138,$5.70
2425,baloto,17/08/2024,5+SB,$0,0,$0
2425,baloto,17/08/2024,5,$0,0,$0
2425,baloto,17/08/2024,4+SB,$6.766.800,3,$2.255.600
2425,baloto,17/08/2024,4,$7.401.850,37,$200.05
2425,baloto,17/08/2024,3+SB,$6.412.400,82,$78.20
2425,baloto,17/08/2024,3,$20.939.700,1.878,$11.15
2425,baloto,17/08/2024,2+SB,$16.737.600,1.268,$13.20
2425,baloto,17/08/2024,0+SB,$71.426.700,12.531,$5.70
2424,baloto,14/08/2024,5+SB,$21.500.000.000,1,$21.500.000.000
2424,baloto,14/08/2024,5,$37.342.650,1,$37.342.650
2424,baloto,14/08/2024,4+SB,$7.484.400,27,$277.20
2424,baloto,14/08/2024,4,$8.186.200,122,$67.10
2424,baloto,14/08/2024,3+SB,$7.098.000,390,$18.20
2424,baloto,14/08/2024,3,$23.115.000,3.082,$7.50
2424,baloto,14/08/2024,2+SB,$18.486.000,3.16,$5.85
2424,baloto,14/08/2024,0+SB,$136.458.000,23.94,$5.70
2423,baloto,10/08/2024,5+SB,$0,0,$0
2423,baloto,10/08/2024,5,$0,0,$0
2423,baloto,10/08/2024,4+SB,$9.374.400,6,$1.562.400
2423,baloto,10/08/2024,4,$10.252.800,72,$142.40
2423,baloto,10/08/2024,3+SB,$8.890.000,200,$44.45
2423,baloto,10/08/2024,3,$28.984.200,2.884,$10.05
2423,baloto,10/08/2024,2+SB,$23.141.300,2.543,$9.10
2423,baloto,10/08/2024,0+SB,$146.843.400,25.762,$5.70
2422,baloto,07/08/2024,5+SB,$0,0,$0
2422,baloto,07/08/2024,5,$0,0,$0
2422,baloto,07/08/2024,4+SB,$6.008.450,1,$6.008.450
2422,baloto,07/08/2024,4,$6.571.600,14,$469.40
2422,baloto,07/08/2024,3+SB,$5.696.700,51,$111.70
2422,baloto,07/08/2024,3,$18.596.200,718,$25.90
2422,baloto,07/08/2024,2+SB,$14.836.500,945,$15.70
2422,baloto,07/08/2024,0+SB,$92.921.400,16.302,$5.70
2421,baloto,03/08/2024,5+SB,$0,0,$0
2421,baloto,03/08/2024,5,$0,0,$0
2421,baloto,03/08/2024,4+SB,$9.599.800,4,$2.399.950
2421,baloto,03/08/2024,4,$10.499.500,46,$228.25
2421,baloto,03/08/2024,3+SB,$9.099.200,176,$51.70
2421,baloto,03/08/2024,3,$29.752.800,2.576,$11.55
2421,baloto,03/08/2024,2+SB,$23.734.800,2.082,$11.40
2421,baloto,03/08/2024,0+SB,$130.079.700,22.821,$5.70
2420,baloto,31/07/2024,5+SB,$0,0,$0
2420,baloto,31/07/2024,5,$0,0,$0
2420,baloto,31/07/2024,4+SB,$7.735.550,1,$7.735.550
2420,baloto,31/07/2024,4,$8.460.750,29,$291.75
2420,baloto,31/07/2024,3+SB,$7.333.150,67,$109.45
2420,baloto,31/07/2024,3,$23.954.000,1.16,$20.65
2420,baloto,31/07/2024,2+SB,$19.126.250,1.177,$16.25
2420,baloto,31/07/2024,0+SB,$107.422.200,18.846,$5.70
2419,baloto,27/07/2024,5+SB,$0,0,$0
2419,baloto,27/07/2024,5,$43.546.050,3,$14.515.350
2419,baloto,27/07/2024,4+SB,$8.727.250,7,$1.246.750
2419,baloto,27/07/2024,4,$9.544.500,105,$90.90
2419,baloto,27/07/2024,3+SB,$8.269.400,239,$34.60
2419,baloto,27/07/2024,3,$27.014.650,3.197,$8.45
2419,baloto,27/07/2024,2+SB,$21.589.500,2.334,$9.25
2419,baloto,27/07/2024,0+SB,$134.748.000,23.64,$5.70
2418,baloto,24/07/2024,5+SB,$0,0,$0
2418,baloto,24/07/2024,5,$0,0,$0
